,00bffd24-1f0b-586b-b353-4cea5ceaff1b,0c0ad75e-7c00-5393-8f79-03a1d11aadd0,133aaad0-7a96-5385-a436-42443c49a582,18001461-0c52-5caf-a1bf-dfe5284fa5cc,1af6b926-ad76-5af7-91a1-aac1f3fa6e31,1ec2e56f-4943-55cf-a2ce-27451edffd5f,1f226e09-3f9e-52e4-984c-c0749b9654d0,1f90f958-9825-5990-b41b-ea9e520a5337,206306f6-29c3-47f4-b9bc-1d0441c33289,206c710a-d76d-59f1-a51b-c8254ea6f344,24777e9b-5af7-5d0e-aa2f-96940f744836,26eb4fa3-029b-5d5c-a084-4862a3962ff5,28e290c3-89fd-47ca-b3c1-7a24eb52f7ac,2af8dd36-5065-571f-aa75-038c7496942e,2bbb4b68-109c-522d-8d7e-36b727c38d23,2df2ccd2-a52f-552c-923a-c4d4412f5fbe,3208c09f-88b3-470a-b8c9-ac2f18b028b3,41eefd84-3e15-5506-a490-4681b0b4319c,42a61309-f804-54b7-b961-89ce02f23da8,44e27cc3-a4dd-5f5c-9aff-324e75c14cec,46928fb1-083e-520d-b3a5-57b9e1b5e1a2,4c0430fb-0264-56fd-9e43-d58b7a80ea2b,4c1708a3-5c54-5e44-b996-f7c3ee807e43,4c2990f8-5a14-5ea7-934b-fb34b2e97538,5469522e-89a9-5707-99ef-e249c70d3199,558c875c-a40d-5ea9-83b8-b3bf5972ed59,5a5688a4-34bf-5967-8a14-53859dd00942,5a901e0d-adfa-54fa-89f0-e75acba8d2b7,5b9ac2bf-ad64-5aee-8109-63739f829e5f,5c8ce59c-3895-53ff-a960-734ebadbda3e,5c9da640-e95f-5fe6-b295-f6e259f368c3,5d9e2e3a-1a92-56de-b91e-17baeb8a17e9,5fdaa414-c47b-5eea-a9b3-71a5c720dd47,647aa852-0fcb-59c6-af68-0cb25c832fc7,66c64bf1-1781-540c-b43d-33f6cead3c04,677b2e87-413f-4e5e-8e2f-e4c02651c84e,75e14c02-8600-573d-a1ba-b74a2048b3e0,78aed709-a375-4895-bb31-5909fca0f81b,8ceaaff9-5406-5420-bf57-436f189a96ed,985f8460-2e08-5054-bd81-126d544cabd4,9b348edf-b40c-4795-9993-c6ee90bcc494,a36eca53-fc6a-5cd6-b252-7c999524d83b,a4e869e3-3c26-5a40-a357-9398f90c44cf,a4ee59d7-b7f9-4f2a-a341-378f2e915bfc,a5b46438-50df-5121-95a9-85f8906fca1a,aa469afb-1756-5338-8b69-77893cedec8a,ae93a919-6781-5f5a-9241-9252d479fc21,af895424-9a66-4695-bfa4-7cfaa8eac64f,b86df1b0-a516-44ed-9749-3cf83637af2f,c1f67271-ddbc-54ac-8f99-285288a18982,c990537f-0eef-542d-859f-2a09fcd08c4a,cc330331-31cc-45f7-9be6-eb8159dc051d,d05e6120-1fda-598e-b738-d2f059285a7e,d1789ded-cc22-5d69-acf9-1f7d02d6a8f3,d1cfd46e-8738-5672-b258-cb14a77de26e,d1f9f04a-7c0d-5b55-b57b-921fec720516,d1fbbe1c-6d3c-5511-866e-3efe95c8147e,d364be8b-cbee-56b1-8732-28b85f7dea4c,d4da0a9c-c97c-56e5-a38a-7f250438214e,e426bb2f-4ca6-51e3-8075-fd30ae23408b,e6b10eef-6b87-4ce4-8186-c356b75e7fec,f5f898a1-4712-52b5-b624-babd6d32ca72,f6433461-bbf7-5ac0-bc66-9ce557d6b082,fc78a31b-c8d7-4178-8b37-20e0c91db469,ffabbb9c-3d4c-543e-b6e6-80fadf3dea29
2022-07-31 01:00:00+00:00,9850.381,4677.629,33884.457,53700.31,27006.43,17840.799,43427.387,11375.182,31835.047,43724.773,12479.672,13420.68,42915.355,7230.8516,32552.887,11792.952,52109.207,59079.992,19733.625,12581.158,2302.433,67932.125,28692.059,16186.767,6070.064,38532.023,3909.8801,33953.832,17310.658,33668.66,66902.96,5803.5005,131181.84,27146.693,24139.574,74866.03,1966.6451,75306.89,19572.37,31108.855,44240.8,68565.805,29285.084,75148.1,28734.295,8415.819,84215.3,43861.047,151309.9,37232.195,6319.8086,23790.38,17294.299,17901.133,55121.133,48185.63,529.6083,26982.57,8672.307,27120.115,49730.883,4968.333,25702.594,43386.164,26191.137
2022-07-31 01:15:00+00:00,9776.573,4619.897,33723.473,57533.312,26674.816,13707.612,42991.582,15285.646,31596.99,43264.5,16376.751,5396.1714,42486.25,7093.7495,32138.8,11777.737,47547.7,58712.824,19485.264,12492.631,2271.9417,51912.297,28359.717,16132.95,6064.7866,34299.03,3929.3757,29627.955,9242.164,33669.63,66421.71,5777.573,125646.195,26855.463,32117.852,73786.695,1932.9884,71020.336,23348.096,30747.578,47721.348,67811.42,29206.459,74435.71,28387.334,8283.379,83208.66,43411.938,141814.03,36777.72,6320.0845,23597.996,17155.021,17816.836,54437.19,47631.79,524.5413,30785.057,8598.618,26800.084,49299.67,4963.487,25420.611,38920.85,25953.91
2022-07-31 01:30:00+00:00,9686.531,4584.2817,33466.617,49457.477,26382.139,17613.494,42662.09,11225.555,31220.285,46772.64,12312.773,9370.016,42148.69,7057.75,31790.438,11665.926,50977.254,54388.812,19224.771,12405.553,2238.5386,71896.0,28187.895,16106.547,6056.9087,38135.652,3926.5261,29338.092,13160.797,33651.24,65990.305,5767.93,128942.93,26569.123,24146.996,72628.9,1914.7042,70680.6,23129.375,30440.88,43307.277,67275.6,25103.63,69941.81,28059.377,8243.268,82312.05,43131.105,144588.58,40325.777,6290.3184,23407.074,16969.62,17736.135,53816.066,47171.895,520.515,26614.352,8587.814,26562.81,44937.516,4954.0728,25209.145,42486.863,25722.717
2022-07-31 01:45:00+00:00,9604.939,4530.285,33275.043,53266.97,26070.334,17498.13,42183.523,11164.949,30935.594,42336.934,12270.724,13328.407,41655.516,6976.25,31403.271,11597.101,46478.215,58038.043,19014.125,12289.474,2205.6997,63837.832,27935.783,16062.579,6018.7544,37897.805,3950.228,33031.59,17095.83,29655.11,65488.5,5726.4844,123891.58,26299.951,28200.969,71655.03,1890.131,66396.94,18917.455,30100.223,42910.336,66608.88,29004.867,69270.195,27741.637,8153.951,81334.56,42694.824,143097.4,35927.445,6201.27,23247.164,16827.238,17514.648,53212.438,46665.895,514.98804,30347.373,8501.219,26251.826,48561.523,4949.127,24968.682,46077.152,25487.68
2022-07-31 02:00:00+00:00,9604.43,4507.776,33373.332,53263.848,25957.688,13448.34,41970.473,15145.275,30901.525,42189.08,16355.034,5329.971,41463.004,6924.2637,31253.809,11625.043,50247.43,57889.645,18920.809,12278.885,2191.9626,63843.58,27836.547,12047.178,6027.465,37845.414,3910.917,28913.072,9081.802,33646.4,65370.53,5724.6777,127403.266,26208.799,23965.182,71165.76,1877.1595,74288.9,22832.56,29983.041,42723.523,66327.4,24985.732,77027.555,27620.586,8107.0947,80940.375,42507.008,146604.17,35743.875,6176.725,23164.895,16788.512,17441.957,56994.234,46463.758,512.7048,26309.154,8459.373,26133.172,52382.13,4952.0396,24886.48,37883.617,25415.25
2022-07-31 02:15:00+00:00,9511.561,4432.2334,33014.305,53140.195,25540.803,13352.15,41499.363,11054.586,30703.953,45707.773,12303.586,13300.452,40976.56,6904.521,30720.082,11465.737,49704.297,57342.754,18701.764,12169.801,1910.1414,59844.387,27637.56,16032.792,6029.7495,33638.03,3864.6423,28514.639,17023.137,29656.076,64979.457,5728.255,122796.74,25931.996,27612.89,70424.05,1866.3195,70033.08,22485.846,29441.416,46335.77,65579.5,28754.867,68688.53,27264.295,7989.946,80274.61,42232.797,141735.8,35118.688,5997.8257,23048.059,16502.076,17201.744,52492.688,45831.082,491.25015,30198.71,8466.446,25774.262,48036.44,940.449,24726.818,41433.445,25227.434
2022-07-31 02:30:00+00:00,9467.115,4360.0347,32870.703,52911.086,25125.045,17244.27,41058.203,14993.504,30280.201,41262.773,12219.231,9287.294,40540.863,6844.9478,30156.42,11069.253,45162.316,56865.41,18523.166,11992.824,1656.334,55752.938,27416.648,15995.863,5953.339,37328.715,3862.2688,28165.49,12976.968,33651.24,64485.04,5662.0166,126029.99,25731.121,27775.938,69813.266,1849.768,65735.16,18147.635,28968.746,42080.88,64809.26,24481.354,68218.484,26962.36,7836.5815,79724.45,41894.793,148713.16,38496.324,5786.3906,22917.566,16182.881,16825.201,52021.2,45289.79,469.0425,29907.654,8367.199,29443.246,43764.95,4945.827,24546.234,41093.062,24944.81
2022-07-31 02:45:00+00:00,9402.408,4304.2227,32776.688,48706.99,28770.848,13196.701,40646.375,10904.961,30148.045,40875.65,16224.333,5242.5103,40074.008,6879.511,29745.662,10726.124,48545.324,56424.414,18294.738,11880.773,1397.9896,63730.617,27305.645,15993.686,5928.097,37183.52,3891.0298,31806.197,8926.81,33636.72,64132.336,5653.6675,121931.76,25506.441,23718.5,69236.22,1839.1244,69446.41,21712.9,28463.04,41345.37,63447.55,28282.67,68057.805,26638.604,7787.412,79258.016,41696.695,136265.3,33589.832,5566.7573,22798.924,15906.284,16555.186,51511.332,44786.156,423.4189,25769.434,8303.794,25145.46,47412.965,4937.304,24377.266,40650.777,24625.293
2022-07-31 03:00:00+00:00,9357.822,4250.638,32612.508,52739.2,24464.344,13140.006,40380.25,14872.764,30232.375,44327.316,12230.109,13142.349,39748.438,6859.711,29355.043,9587.911,43259.758,56118.703,17951.678,11811.452,1133.6244,63748.31,27209.1,15981.776,5938.1826,33074.51,4112.5874,27297.463,16863.072,29604.777,63990.066,5662.7827,125809.04,25140.246,24418.117,68786.266,1788.2213,72751.87,20712.828,27856.162,38915.105,59542.33,24111.98,75998.695,26220.352,7686.582,78965.56,41562.977,148075.4,31367.18,5438.4272,22772.107,15606.194,16434.666,50509.355,44339.418,279.2412,29734.754,8328.318,24899.188,46643.473,4934.93,23969.55,39784.215,23762.78
2022-07-31 03:15:00+00:00,9356.809,4113.5376,32807.305,56594.355,23856.035,13060.404,39741.254,10801.986,29921.338,40044.965,12242.193,9166.628,39156.934,6955.185,28513.498,9280.732,46439.43,59445.38,17722.777,11653.224,544.79004,55721.168,31146.357,12004.027,5917.511,36956.98,4083.6494,26792.258,12838.264,37569.934,63689.723,5672.455,126332.95,24915.953,28320.46,68333.0,1792.321,76341.82,16268.492,27319.086,42350.74,58018.21,23676.992,67957.07,25988.148,7563.593,78481.66,41428.684,136007.95,34145.113,5004.8794,22635.533,15168.85,15926.548,54215.035,43547.57,205.99883,25537.31,8172.7285,24508.404,46286.09,942.3964,23825.988,35205.17,23471.205
2022-07-31 03:30:00+00:00,9299.399,4022.024,32147.637,48677.406,23403.777,17067.365,39229.715,14804.3955,29694.998,40005.24,12174.754,9130.6,38566.652,7038.0186,27912.506,9243.963,46010.324,54839.35,17623.615,11569.441,-120.95314,59762.348,27191.271,16032.362,5936.5913,36861.17,3958.9087,26533.406,12759.192,33528.312,63389.977,5710.1206,122953.44,24815.664,23737.639,68313.05,1803.5808,72204.16,20046.777,26989.81,38287.65,57529.85,23275.139,68179.05,25920.29,7379.4663,78474.445,41419.11,144007.84,29405.293,4461.6313,22628.654,14852.003,15201.743,50234.254,43064.918,158.12337,29526.459,8166.8213,24094.652,46203.54,4937.749,23887.223,42974.44,23397.418
2022-07-31 03:45:00+00:00,9199.672,3899.0205,31270.902,52366.895,22802.602,13001.002,38530.094,10711.301,29115.8,39816.082,12044.457,9062.765,37858.355,7054.6357,27104.184,9079.7295,41420.383,53767.332,17417.957,11413.416,-785.47516,59768.863,27014.723,16032.538,5941.474,32620.217,3130.895,30197.715,12638.214,29499.277,62604.203,5725.613,126394.76,24635.342,23916.215,68028.45,1802.6512,67951.69,19752.879,26540.666,37916.516,56520.797,26780.516,67880.93,25771.496,7126.5493,78091.32,41271.566,139083.62,28459.162,3886.8254,22393.215,14446.468,14346.312,49959.375,42438.027,107.15339,29306.63,8005.959,23483.51,46043.52,4925.4697,23825.326,38614.01,23191.5
2022-07-31 04:00:00+00:00,9206.597,3813.5408,30895.768,56338.285,22469.684,17063.93,38053.38,10751.131,28854.39,44120.418,16073.27,13028.997,37320.43,7244.16,26630.643,8986.103,45293.953,57081.496,17445.033,11329.443,-1423.7843,55764.254,27232.844,16091.235,5927.528,36624.863,2309.142,26169.965,16621.488,33486.695,62203.023,5756.1274,123779.12,24764.898,20160.975,68260.16,1832.9672,67937.336,15653.334,26418.256,38038.453,56395.31,22367.732,76211.98,25920.979,7047.3423,78262.08,41413.9,147451.84,27899.182,3251.4805,22368.584,14244.701,13515.977,50350.71,42284.824,60.072697,29190.258,8027.443,23163.588,42175.605,8928.294,24077.395,34601.324,23226.229
2022-07-31 04:15:00+00:00,9139.588,3874.7764,30299.82,48135.527,21777.186,17112.072,38245.89,14701.656,28766.111,40229.19,11981.54,4973.1426,37391.574,7383.515,25682.775,8929.86,45645.12,56132.203,17318.748,11094.702,-1264.1741,63714.215,27258.96,12116.0,5875.0635,32740.557,1948.2781,25859.68,8579.972,33499.277,61299.83,5739.961,128686.555,24693.07,14514.153,68348.14,1852.8112,68080.22,19817.447,25999.299,38157.684,56935.598,30476.623,68464.91,25885.32,7235.617,78572.52,41579.957,135724.52,32216.906,3240.9172,22327.406,13858.44,13530.186,50378.484,42773.85,79.49485,25070.633,8069.44,23339.213,46383.51,929.9764,24111.156,38906.473,23298.1
2022-07-31 04:30:00+00:00,9141.725,3927.534,29790.404,52010.207,21141.334,17131.55,38407.008,10704.215,28678.947,40506.168,11878.434,8944.068,37630.242,7420.099,24724.947,8843.899,42047.215,59508.668,17318.416,10930.757,-1131.1396,59725.082,27233.482,12134.576,5885.424,36887.133,1824.0635,29696.42,12571.518,49518.637,60838.74,5751.449,125039.164,24741.887,14050.547,68539.13,1861.4357,60187.867,20014.352,25711.076,42333.09,57489.305,30558.793,68540.67,26017.482,7327.827,79018.36,41780.63,147847.42,28538.92,3253.2578,22300.684,13497.342,13480.729,54579.453,43423.6,99.6164,29107.291,8044.1895,23507.498,46676.02,4936.7305,24278.451,39197.273,23441.53
2022-07-31 04:45:00+00:00,9209.507,3964.3096,29680.965,52311.223,20035.508,13294.457,37946.74,10805.658,29006.264,45184.62,7937.3794,8971.12,38133.164,7733.5435,23749.08,8968.834,46229.758,50993.78,17495.898,10786.098,-1423.0062,51806.44,27642.328,12239.472,5951.615,37432.316,1796.0786,25771.05,12597.241,33537.023,61025.023,5858.39,132228.4,24990.441,13831.227,69152.41,1914.1555,71760.266,20088.672,25242.842,38939.258,58287.137,22563.104,73559.89,26341.812,7706.027,80059.586,42455.465,137759.5,27948.39,3341.5557,22540.422,13067.082,13835.3125,51182.273,43792.676,122.751305,29375.123,8156.7744,23902.555,47133.535,950.3221,24593.97,39017.87,23833.27
2022-07-31 05:00:00+00:00,9450.872,4109.818,29715.871,57181.656,19825.508,13589.148,38690.617,15141.262,29597.193,42654.086,12105.629,9049.55,39335.81,8055.7935,23448.945,9137.951,47629.215,51369.4,18064.8,10958.253,-1440.3577,68101.91,28480.986,8399.8545,6198.8984,34398.68,1801.5931,26500.025,12750.552,33565.094,62282.637,6102.4756,132425.89,25775.725,14034.95,70754.71,1979.7898,68157.24,20654.16,25643.791,40148.414,60408.625,26727.402,75237.69,27254.338,8105.055,82439.195,43912.684,149080.83,32692.643,3422.3008,23002.396,13046.723,14139.227,52820.1,45562.723,153.04242,26228.994,8419.772,24708.346,44341.04,4974.804,25492.71,35954.89,24626.168
2022-07-31 05:15:00+00:00,9724.418,4179.3096,29216.691,45634.535,22824.805,13826.421,39268.777,11370.655,30135.28,44257.508,12103.755,13105.546,40232.957,8356.563,21879.236,9375.358,45000.617,54653.773,18552.342,11190.059,-1913.8695,64299.758,29046.615,8538.133,6355.3545,39152.094,1778.7782,26750.07,16902.283,29598.97,62784.15,6277.3296,140295.19,26424.916,14065.614,72750.56,2044.3987,64596.605,17189.426,25499.54,41341.414,62210.312,30613.771,76870.03,28136.56,8272.159,85115.17,45324.88,148431.56,29165.328,3137.6912,23457.889,12560.859,13941.994,54718.81,47184.445,143.46208,30807.512,8621.1875,25237.078,49685.652,1003.56635,26509.287,44944.074,25317.795
2022-07-31 05:30:00+00:00,10126.317,4325.203,29264.506,58448.605,18237.195,14149.411,40514.25,15743.893,31062.836,50445.18,12172.803,5220.6426,41760.5,8622.7295,20709.623,9776.095,51028.543,54376.69,19287.016,11572.046,-2313.1692,56611.195,29851.828,12688.943,6601.0566,40197.234,1813.3389,31461.887,9134.277,33627.04,64128.184,6511.915,144909.34,27435.656,10309.907,75581.98,2111.8455,69372.484,21983.217,25794.56,46965.574,64698.26,26627.041,75044.73,29383.502,8446.069,88975.02,47324.344,153199.56,30157.717,2916.0007,24142.23,12318.196,13840.178,57098.176,49575.348,139.0811,27718.873,8871.638,26033.459,47652.66,1045.0323,27799.852,38508.402,26216.498
2022-07-31 05:45:00+00:00,10569.988,4556.5034,28890.922,58973.363,18226.422,14653.195,42544.434,12222.779,31939.963,49398.51,8267.519,13287.932,43701.207,8929.018,20075.148,9960.39,53920.492,54846.52,20402.373,11927.983,-2632.6326,72776.336,30899.15,8839.125,6693.881,37187.023,1827.5535,28844.5,17360.176,33645.43,65186.06,6631.452,145923.61,28961.18,14781.134,79446.63,2195.6277,74621.08,23161.906,26766.953,45065.48,68301.33,26687.64,85586.47,31158.62,8612.231,94160.08,49604.42,162738.05,36026.566,2649.1685,24903.217,12372.162,13645.881,64254.37,53065.504,145.16098,28487.117,9236.926,27150.977,58212.82,5094.138,29522.496,44902.133,27183.469
2022-07-31 06:00:00+00:00,11099.251,4887.3125,28765.354,52164.582,18621.352,15225.462,45295.754,16846.322,33189.547,52616.75,12494.643,9401.328,46223.293,9185.072,19866.62,10261.293,53331.477,51374.387,21631.023,12445.495,-2859.3784,69064.76,36183.668,12995.403,6873.859,42413.88,1814.0206,30451.398,13670.841,29664.787,66940.414,6805.5923,155751.4,30656.418,15188.661,84240.26,2279.0708,76236.46,24534.555,28086.92,47682.688,72722.93,26916.28,84849.66,33133.918,8744.949,100549.44,52434.773,165706.78,34395.54,2401.0479,26004.75,12615.167,13438.103,63720.363,57152.785,154.17262,33633.188,9776.078,28508.287,53317.703,13158.922,31339.787,43937.895,28363.412
2022-07-31 06:15:00+00:00,11669.858,5253.2095,29696.84,57508.766,20300.217,15908.296,48163.39,13677.402,35088.824,56657.52,8575.466,5546.5747,49378.555,9467.18,21680.959,10984.401,61476.305,54169.49,23377.979,12895.999,-2642.3655,61440.41,33887.273,9176.272,7178.7925,44031.227,1926.793,33376.87,9950.56,29686.082,69867.164,7076.219,157920.55,33041.1,15589.694,89260.516,2366.9094,105981.89,22178.135,30549.672,50454.863,77581.89,23419.658,84039.39,35666.086,9154.733,106876.2,55607.574,173108.7,37247.145,2721.384,27094.691,13969.082,14155.169,67361.805,61808.77,209.73723,34920.05,10323.246,30248.738,60700.17,13224.494,33222.855,55095.703,29769.596
2022-07-31 06:30:00+00:00,12248.574,5725.903,30507.16,59080.08,22241.527,16782.377,51706.18,18566.004,36842.66,64923.33,12728.838,13697.102,52949.34,9854.191,23939.121,11466.388,65970.555,57135.348,25259.277,13361.609,-2403.595,73821.9,35885.71,9381.508,7441.614,49771.53,1980.052,40578.19,18292.154,33717.055,73146.34,7331.834,169448.56,35628.25,16149.3955,95427.61,2479.5154,127939.59,27994.781,33280.453,57687.31,83218.04,36036.707,96109.61,38379.723,9679.985,114535.12,59216.797,185975.11,40444.26,3046.1216,28473.22,15329.635,14915.683,71391.836,66953.664,273.7999,32415.514,10993.293,32314.191,60489.61,17290.074,35245.6,54798.27,31310.781
2022-07-31 06:45:00+00:00,12844.05,6165.167,30958.945,64653.605,24006.027,17492.412,54898.67,19406.734,38446.613,65057.086,12920.171,9829.721,56666.633,9980.469,25967.346,11829.342,66362.86,59743.625,27121.076,13834.96,-2254.9993,62234.24,37500.164,17529.264,7764.51,43327.277,1976.4052,39656.473,14585.866,29732.541,76235.3,7582.515,170868.66,38130.625,12472.413,102092.86,2558.339,105772.37,29701.865,35886.848,56914.09,88568.29,48509.312,95558.516,41128.445,9912.964,122135.445,62777.477,185857.03,47291.848,3298.7607,29735.701,16559.67,15284.373,75192.65,71934.2,328.8277,37865.223,11636.092,34069.69,68425.18,21361.729,37044.95,54483.54,32770.066
2022-07-31 07:00:00+00:00,13343.97,6548.656,31607.436,57606.305,25348.19,14100.501,57590.645,16010.79,40032.016,68647.05,9028.527,13960.633,59996.6,10087.433,27719.213,12243.664,74079.766,61625.02,28679.13,14120.399,-2132.7146,70450.93,38711.215,25645.05,7920.69,48511.402,2024.0428,42147.656,18880.262,25768.354,78856.99,7699.8706,179432.28,40256.457,16687.158,108075.9,2623.971,111406.33,31163.22,37956.934,59873.605,93145.195,40948.004,98570.96,43472.047,10109.895,128451.61,65761.79,197022.42,45542.35,3651.1855,30946.328,17565.414,15865.205,82392.67,76028.13,374.9669,34855.42,12081.463,39596.543,75835.03,21422.48,38452.594,61693.785,34046.105
2022-07-31 07:15:00+00:00,13884.714,6901.2275,30302.799,62320.57,22249.549,14395.6875,60245.71,20212.621,42233.457,75567.484,13112.936,6108.5522,63268.324,10369.497,23121.861,13030.009,78173.29,57893.2,29344.648,14591.834,-2060.0835,58807.69,39065.785,29816.346,8217.194,46050.797,2221.9187,45495.316,11151.0625,21785.775,79473.164,7963.4956,181729.62,41052.35,17197.203,114391.414,2716.3027,121213.98,32603.73,36482.805,62896.676,97607.914,45404.35,102147.195,44864.395,10487.727,134854.02,69076.55,209211.44,47871.63,4037.1118,32243.46,15846.69,16737.99,81857.74,80069.375,419.76047,40028.008,12431.641,37204.797,75315.34,21490.72,39930.184,68957.72,35450.902
2022-07-31 07:30:00+00:00,14350.037,7240.1035,29175.164,66924.52,22789.795,18703.58,62432.94,16305.308,43824.004,73874.336,13206.153,14249.453,66089.54,10705.729,18307.111,13372.318,77460.99,73708.0,29807.594,14908.757,-2040.2252,55077.266,39316.19,21982.748,8408.164,51412.1,2241.533,40457.668,19455.008,21816.748,79896.23,8156.9385,192180.17,41548.22,9306.765,120472.414,2818.0671,122556.91,29803.525,34610.312,69685.77,101664.7,45849.45,109601.83,45916.082,10957.341,140928.03,71916.92,212893.73,53633.176,4320.0923,33528.684,13728.741,17399.305,84901.04,83398.08,466.2186,41106.06,12736.163,38704.258,74305.625,21547.105,41207.742,67661.48,36696.41
2022-07-31 07:45:00+00:00,14794.901,7481.6543,27628.684,67686.14,14944.087,22877.262,63966.74,20407.229,45072.734,75886.64,13298.698,10361.598,68214.93,10879.108,13008.925,13658.748,84355.586,77330.55,30162.393,15223.554,-2058.8003,63418.855,39260.836,22109.682,8691.847,48597.066,2264.1453,39158.82,15674.987,21824.492,80279.99,8396.845,193076.58,41866.48,9477.089,125734.5,2881.3047,107749.266,34822.76,32413.879,68046.24,105210.875,46138.668,108173.47,46727.76,11264.633,145738.67,74215.08,218537.8,51044.01,4531.091,34655.406,11464.612,17784.998,87572.914,86189.664,507.32657,38127.27,13082.292,39802.64,80770.6,21604.7,42331.543,69987.414,37766.062
2022-07-31 08:00:00+00:00,15003.396,7737.5474,25482.264,63048.54,10743.442,18946.326,65319.406,23986.344,45681.297,80972.61,9503.494,10379.92,70239.5,10906.099,7476.2905,13424.078,86539.92,75820.375,30147.354,15119.748,-2080.5886,75374.56,38410.727,22121.666,8613.405,53003.492,2217.0535,37188.723,15794.926,21844.818,78686.81,8326.699,198823.22,41648.19,9490.411,131165.53,2919.9692,108638.06,35547.938,29611.547,70030.47,107690.07,50358.992,110154.99,47022.957,11384.893,150139.34,75938.914,219036.7,51910.203,4796.798,35422.832,8736.554,18114.309,89241.15,88161.05,540.0466,38427.523,13169.524,40685.414,82946.73,13641.662,42604.61,80128.016,38347.137
2022-07-31 08:15:00+00:00,15297.388,7853.6816,25623.744,59828.523,10997.004,23256.777,65652.13,24225.426,46240.477,78208.87,17694.312,10446.742,71573.54,11067.519,8537.949,13293.572,83667.2,72373.51,30855.277,15608.759,-2498.0286,55527.95,47050.223,22205.596,8729.899,53545.406,2161.853,42154.688,15984.101,21857.4,80223.39,8438.971,201929.44,42487.543,1554.6082,135346.03,2976.3186,116909.445,35779.934,30098.525,71656.29,109053.8,54318.34,112056.37,47915.86,11528.843,153308.97,77393.305,230952.44,51723.215,4803.7354,36199.145,8928.891,18182.844,94946.016,88949.164,544.19635,39002.992,13327.181,41176.16,88390.625,21667.3,43080.363,77170.33,38940.215
2022-07-31 08:30:00+00:00,15613.033,7939.526,26475.947,68543.33,11096.864,19510.44,65759.35,28497.361,46898.652,79430.51,33851.42,14525.983,72641.414,11132.437,9440.014,13266.011,88570.57,68858.14,31462.95,15976.734,-2888.5193,63551.59,39569.938,30235.287,8735.389,49935.227,2184.6902,39051.957,20187.69,21874.822,81579.24,8448.743,200720.92,43293.285,1749.6385,139181.92,3013.9714,113063.05,35959.418,30461.98,77102.28,110274.055,58325.71,117561.305,48681.453,11615.846,156066.47,78465.46,230468.4,55344.168,4785.5464,37016.176,9179.087,18166.406,92275.95,89512.67,548.0541,43203.832,13492.82,41504.67,85716.09,9707.615,43464.414,78004.19,39357.535
2022-07-31 08:45:00+00:00,15954.275,7890.637,27076.094,70223.95,10275.317,19709.217,64603.773,28904.754,47389.535,80297.05,37905.582,6655.829,73029.52,11230.822,9686.932,13336.069,88564.64,69036.06,31944.81,16496.076,-3656.1238,63916.523,40152.27,30317.299,9063.043,54615.457,2151.1824,39611.617,12370.589,13886.4375,84047.86,8722.885,208363.84,43865.504,1737.5664,142348.75,3044.9534,120551.914,31739.46,30165.35,74243.12,110613.14,58140.71,110993.67,49147.617,11772.121,157691.39,79306.3,233159.05,49680.965,4791.742,37988.984,9082.312,18230.408,93389.06,88923.41,548.4955,39928.574,13630.916,41513.645,90296.664,13748.08,43762.82,89810.766,39896.105
2022-07-31 09:00:00+00:00,16225.207,7870.8135,27712.914,67082.99,9572.903,23965.809,63327.766,25084.863,47668.42,85105.98,46131.62,14742.155,73478.37,11510.472,10075.036,13269.459,84376.13,69270.305,32433.418,16903.523,-4425.3877,60123.523,40706.42,22438.979,9238.237,51203.758,2123.948,40201.695,20544.877,17893.213,85874.07,8908.457,208062.48,44423.82,5732.9287,144920.97,3104.8025,99840.945,35517.9,29921.53,75297.45,111045.99,53922.35,116395.35,49670.105,12088.49,159184.11,80128.48,235884.52,47965.582,4731.5635,38614.27,8869.711,18289.969,94580.555,88409.97,551.35205,44487.707,13752.57,41641.508,90855.29,17760.252,44145.742,89409.65,40398.812
2022-07-31 09:15:00+00:00,16368.556,7758.9414,30038.893,73083.85,11860.028,20423.29,61606.445,25907.498,47960.08,81916.305,38265.668,10869.321,73495.17,11857.831,15167.254,12849.174,87489.555,77813.78,33466.414,16908.62,-5475.5835,72277.25,46418.004,30549.1,9370.931,55631.3,2107.8342,46930.973,16646.014,21907.73,90029.01,9081.084,217613.66,45804.645,9750.868,147002.69,3166.114,122648.98,34762.082,31732.574,76361.95,110641.84,57501.395,121902.55,50406.414,12432.311,160062.02,80625.516,238472.4,49379.67,4727.1904,39678.223,10748.29,18588.008,94961.89,86928.945,544.20526,40816.96,13939.007,41591.824,90920.33,1789.4547,44262.105,88366.39,40652.746
2022-07-31 09:30:00+00:00,16547.04,7711.001,32426.893,67706.91,14499.6875,32768.062,60435.223,31107.932,48566.21,82856.1,38476.37,11017.039,73827.08,11753.994,20466.822,12503.92,86642.62,78201.41,34619.113,16940.775,-6437.613,60351.098,51970.35,26542.85,9424.811,55661.95,2099.0867,45803.04,16787.336,17907.73,95692.164,9100.639,218366.61,47248.773,9601.098,148904.48,3155.857,129681.71,34120.363,33876.32,82004.516,111039.76,57167.82,114845.55,51291.24,12291.905,161046.11,80862.625,244249.5,43170.016,4722.816,41478.934,12833.373,18515.121,99081.336,85918.4,538.1627,41032.516,14126.875,41336.48,95322.69,-2170.5413,44670.74,91664.91,40810.016
